Date (CET);LDZ;Actual;Normal
16/02/2018;532.2356082;0.517882118;1.667763783
17/02/2018;473.6649594;2.156943057;1.74581511
18/02/2018;510.7657932;2.139460539;1.826171958
19/02/2018;483.1741842;4.337462537;1.908810515
20/02/2018;308.2080386;9.653546454;1.993706292
21/02/2018;304.2234214;8.086813187;2.080834135
22/02/2018;441.9364326;4.360539461;2.170168225
23/02/2018;481.8104832;2.527672328;2.26168209
24/02/2018;518.9719506;1.038061938;2.355348613
25/02/2018;525.3806034;1.471228771;2.451140038
26/02/2018;527.530861;1.73016983;2.549027981
27/02/2018;509.4845994;1.989210789;2.648983434
28/02/2018;512.5466876;1.222777223;
01/03/2018;521.3709268;0.856043956;2.75097678
02/03/2018;449.0639274;4.525774226;2.854977795
03/03/2018;473.0277016;3.217582418;2.960955661
04/03/2018;480.4476786;3.260739261;3.068878975
05/03/2018;442.363413;4.33976024;3.178715758
06/03/2018;484.3173194;3.04965035;3.290433461
07/03/2018;470.1534942;2.331168831;3.403998981
08/03/2018;515.4680294;1.811088911;3.519378665
09/03/2018;515.0609572;2.819380619;3.636538325
10/03/2018;468.5339016;3.941158841;3.755443242
11/03/2018;455.7940546;3.766133866;3.876058184
12/03/2018;453.1147316;3.237962038;3.99834741
13/03/2018;464.8361152;2.728771229;4.122274681
14/03/2018;442.172593;3.863136863;4.247803277
15/03/2018;473.5917324;3.731468531;4.374896
16/03/2018;445.7078274;4.381018981;4.50351519
17/03/2018;419.7900206;5.243856144;4.633622734
18/03/2018;412.9734418;4.842857143;4.765180079
19/03/2018;450.787208;5.488311688;4.898148241
20/03/2018;421.2983214;5.679320679;5.032487819
21/03/2018;398.8180096;6.162037962;5.168159005
22/03/2018;370.6770854;6.502297702;5.305121598
23/03/2018;389.3991426;5.945154845;5.443335011
24/03/2018;406.752222;5.185814186;5.58275829
25/03/2018;405.7610806;6.423876124;5.723350119
26/03/2018;335.1767254;8.895104895;5.86506884
27/03/2018;354.9316078;8.784515485;6.007872458
28/03/2018;344.9602756;9.257742258;6.151718656
29/03/2018;335.6741952;7.803796204;6.29656481
30/03/2018;323.0294906;8.406793207;6.442367999
31/03/2018;295.3014946;8.534365634;6.589085018
01/04/2018;363.2377632;7.795004995;6.736672392
02/04/2018;315.91221;10.10959041;6.885086388
03/04/2018;221.0919268;13.98471528;7.034283028
04/04/2018;182.1107524;14.77792208;7.1842181
05/04/2018;224.8491366;13.17672328;7.334847177
06/04/2018;259.5246844;10.81958042;7.486125623
07/04/2018;321.751112;8.622177822;7.638008611
08/04/2018;353.8795454;7.432267732;7.790451136
09/04/2018;350.6270736;8.702397602;7.943408025
10/04/2018;306.3803778;9.676123876;8.096833954
11/04/2018;286.6093102;10.44525475;8.250683459
12/04/2018;244.34674;11.04455544;8.404910951
13/04/2018;264.081026;10.92767233;8.55947073
14/04/2018;280.1323472;9.917382617;8.714316996
15/04/2018;286.4207994;9.951448551;8.869403865
16/04/2018;279.9062604;10.64445554;9.024685382
17/04/2018;348.1530756;8.05044955;9.180115532
18/04/2018;341.8744698;8.145154845;9.335648259
19/04/2018;322.6452056;9.36033966;9.491237474
20/04/2018;315.1476436;8.857342657;9.646837075
21/04/2018;278.028643;10.15354645;9.802400952
22/04/2018;262.4590678;10.08121878;9.957883009
23/04/2018;368.0085634;6.880619381;10.11323717
24/04/2018;471.772163;3.873626374;10.26841741
25/04/2018;458.1198896;4.057242757;10.42337774
26/04/2018;444.336681;4.155444555;10.57807224
27/04/2018;450.2674752;4.28981019;10.73245507
28/04/2018;435.7339886;5.492707293;10.88648048
29/04/2018;363.9024512;8.244455544;11.04010284
30/04/2018;306.0208906;10.00599401;11.19327662
01/05/2018;269.2401408;10.75874126;11.34595644
02/05/2018;224.6957108;12.66623377;11.49809704
03/05/2018;281.0194928;11.01358641;11.64965336
04/05/2018;344.5438514;9.753546454;11.80058047
05/05/2018;256.3935356;12.67912088;11.95083366
06/05/2018;200.2464188;16.57532468;12.1003684
07/05/2018;167.7566714;18.41808192;12.24914039
08/05/2018;153.210459;18.63886114;12.39710553
09/05/2018;138.8253682;18.92747253;12.54421999
10/05/2018;137.1297582;17.91028971;12.69044017
11/05/2018;152.7569118;18.4035964;12.83572274
12/05/2018;160.6660248;16.77152847;12.98002465
13/05/2018;188.5560078;15.05784216;13.12330314
14/05/2018;287.0364382;9.924775225;13.26551576
15/05/2018;352.9144904;8.351848152;13.40662036
16/05/2018;349.6295546;8.893206793;13.54657513
17/05/2018;289.160128;10.23356643;13.68533861
18/05/2018;198.9627136;14.17852148;13.82286966
19/05/2018;189.8623664;15.1043956;13.95912755
20/05/2018;181.3143382;15.15164835;14.09407188
21/05/2018;166.3494754;18.21628372;14.22766268
22/05/2018;145.4249622;20.30679321;14.35986037
23/05/2018;179.6974614;16.1027972;14.49062575
24/05/2018;221.1628054;12.84055944;14.6199201
25/05/2018;199.7459178;13.1041958;14.74770509
26/05/2018;177.9383666;15.11308691;14.87394286
27/05/2018;141.320675;16.84735265;14.998596
28/05/2018;141.38555;18.05594406;15.12162758
29/05/2018;138.1744184;18.72787213;15.24300114
30/05/2018;127.1078656;18.72517483;15.36268071
31/05/2018;130.498545;18.11038961;15.48063083
01/06/2018;126.8583592;17.98541459;15.59681655
02/06/2018;121.8965178;18.24855145;15.71120343
03/06/2018;122.6827006;19.42437562;15.82375759
04/06/2018;129.5998652;20.08541459;15.93444568
05/06/2018;135.8303116;19.97882118;16.04323488
06/06/2018;131.630763;19.93526474;16.15009298
07/06/2018;124.8923314;19.83856144;16.25498829
08/06/2018;131.925256;17.94565435;16.35788974
09/06/2018;134.3494784;16.53836164;16.45876684
10/06/2018;163.5308498;16.01618382;16.5575897
11/06/2018;152.963876;16.51238761;16.65432903
12/06/2018;162.225811;15.76333666;16.74895616
13/06/2018;151.6796352;15.25544456;16.84144306
14/06/2018;148.5644302;16.11688312;16.93176232
15/06/2018;159.4224488;15.22387612;17.01988718
16/06/2018;174.5166666;16.34595405;17.10579152
17/06/2018;162.2369496;15.25664336;17.18944988
18/06/2018;171.073092;15.87852148;17.27083749
19/06/2018;175.268627;15.07362637;17.34993021
20/06/2018;170.4526142;16.78971029;17.42670462
21/06/2018;118.4634766;18.47002997;17.50113797
22/06/2018;101.5891074;21.48221778;17.57320819
23/06/2018;105.1411834;25.43566434;17.64289394
24/06/2018;105.1395518;24.63606394;17.71017455
25/06/2018;113.8397118;21.07562438;17.77503011
26/06/2018;142.8696466;17.13916084;17.83744138
27/06/2018;143.9969612;17.39070929;17.89738988
28/06/2018;109.4090248;18.41458541;17.95485783
29/06/2018;115.5255734;18.94275724;18.00982822
30/06/2018;113.3460526;19.12947053;18.06228475
01/07/2018;110.3647516;20.88601399;18.11221188
02/07/2018;134.5684572;16.99290709;18.15959481
03/07/2018;174.1664844;15.74095904;18.2044195
04/07/2018;133.3979984;17.75584416;18.24667268
05/07/2018;118.004091;18.82967033;18.28634181
06/07/2018;142.3721732;16.04615385;18.32341515
07/07/2018;150.3792246;17.51008991;18.35788172
08/07/2018;128.7248464;19.92527473;18.38973128
09/07/2018;115.2008068;19.73746254;18.41895442
10/07/2018;119.7048134;24.16043956;18.44554246
11/07/2018;103.9687676;22.95874126;18.46948754
12/07/2018;104.7174746;19.43896104;18.49078255
13/07/2018;132.4219434;16.23656344;18.50942118
14/07/2018;170.8913468;14.76693307;18.52539792
15/07/2018;175.0202438;15.13796204;18.53870803
16/07/2018;165.5764554;17.75554446;18.54934756
17/07/2018;119.1105822;19.67762238;18.55731336
18/07/2018;103.3139468;20.004995;18.56260307
19/07/2018;98.379554;21.54325674;18.56521512
20/07/2018;100.8176746;24.07402597;18.56514875
21/07/2018;93.235323;23.08311688;18.56240396
22/07/2018;102.8973628;22.29440559;18.55698157
23/07/2018;112.5151008;21.52917083;18.5488832
24/07/2018;112.0948624;22.45174825;18.53811123
25/07/2018;92.99108;22.99240759;18.52466886
26/07/2018;92.4771868;21.31088911;18.50856008
27/07/2018;94.7243472;19.87582418;18.48978965
28/07/2018;99.4641298;20.24875125;18.46836314
29/07/2018;103.1652026;20.38231768;18.4442869
30/07/2018;114.166987;20.56413586;18.41756807
31/07/2018;117.770504;18.44355644;18.38821455
01/08/2018;125.836582;17.1961039;18.35623505
02/08/2018;121.6547658;16.53616384;18.32163905
03/08/2018;104.7320052;19.26673327;18.28443679
04/08/2018;104.58758;19.41258741;18.24463931
05/08/2018;126.7792672;17.15344655;18.20225838
06/08/2018;141.665692;17.43046953;18.15730658
07/08/2018;149.2600878;19.16123876;18.10979721
08/08/2018;125.0144674;19.83326673;18.05974437
09/08/2018;130.4592656;15.53696304;18.00716288
10/08/2018;192.1339928;13.04575425;17.95206832
11/08/2018;208.3962256;13.21998002;17.89447701
12/08/2018;155.5156834;16.45414585;17.83440603
13/08/2018;133.8754774;19.76963037;17.77187318
14/08/2018;127.5892848;18.65284715;17.70689698
15/08/2018;128.4185862;17.38481518;17.63949668
16/08/2018;122.049718;17.03496503;17.56969227
17/08/2018;123.8714038;17.04255744;17.49750441
18/08/2018;117.5422608;17.01658342;17.42295452
19/08/2018;112.0535378;19.13176823;17.34606467
20/08/2018;119.4325872;19.28851149;17.26685764
21/08/2018;142.5155702;17.01238761;17.18535692
22/08/2018;114.9078568;17.73916084;17.10158665
23/08/2018;100.5215044;19.82447552;17.01557166
24/08/2018;88.2214822;22.43836164;16.92733742
25/08/2018;86.4906288;23.54535465;16.83691009
26/08/2018;86.7628276;24.54075924;16.74431647
27/08/2018;104.9497002;23.46933067;16.64958399
28/08/2018;112.9165724;24.25694306;16.55274072
29/08/2018;80.1553658;19.07962038;16.45381535
30/08/2018;93.06974;17.55134865;16.35283721
31/08/2018;91.434953;19.28651349;16.24983622
01/09/2018;86.958083;19.32507493;16.14484289
02/09/2018;111.9132552;19.12847153;16.03788834
03/09/2018;122.372494;19.71028971;15.92900426
04/09/2018;126.2292898;18.16203796;15.81822291
05/09/2018;99.6710376;16.93356643;15.70557713
06/09/2018;116.0552758;17.31348651;15.59110028
07/09/2018;107.755187;19.07012987;15.4748263
08/09/2018;94.9478396;21.53406593;15.35678964
09/09/2018;79.5309046;20.12017982;15.23702528
10/09/2018;110.8167698;20.6027972;15.1155687
11/09/2018;102.3350124;21.30779221;14.99245589
12/09/2018;76.9750498;22.73566434;14.86772333
13/09/2018;77.7241946;23.73096903;14.74140799
14/09/2018;81.6302702;23.01988012;14.6135473
15/09/2018;82.231773;21.24275724;14.48417914
16/09/2018;93.086571;18.75824176;14.35334185
17/09/2018;130.465858;16.94835165;14.2210742
18/09/2018;146.4611202;15.62487512;14.08741538
19/09/2018;136.7985292;14.47322677;13.952405
20/09/2018;144.9898582;14.40789211;13.81608306
21/09/2018;170.7642966;14.37222777;13.67848996
22/09/2018;190.8510056;13.92297702;13.53966647
23/09/2018;181.8505236;15.22487512;13.39965373
24/09/2018;197.4751262;15.14585415;13.25849322
25/09/2018;185.8700642;16.32527473;13.11622679
26/09/2018;123.9079186;15.35884116;12.97289657
27/09/2018;144.9146438;15.12617383;12.82854505
28/09/2018;170.1278166;16.86483516;12.68321499
29/09/2018;137.333038;18.84255744;12.53694947
30/09/2018;124.6185412;15.44685315;12.38979182
01/10/2018;171.4185256;13.43086913;12.24178565
02/10/2018;192.3777368;12.77802198;12.09297482
03/10/2018;239.8160256;11.90939061;11.94340343
04/10/2018;259.0244962;11.5045954;11.79311579
05/10/2018;317.0070052;9.106193806;11.64215643
06/10/2018;300.363662;9.252247752;11.4905701
07/10/2018;254.3962866;10.200999;11.33840171
08/10/2018;312.7667712;8.98951049;11.18569635
09/10/2018;333.6924624;7.755444555;11.03249926
10/10/2018;334.0195996;7.727472527;10.87885585
11/10/2018;321.4713994;7.881718282;10.72481165
12/10/2018;332.843103;7.685514486;10.57041229
13/10/2018;366.9908318;7.358941059;10.41570354
14/10/2018;331.5332136;8.826173826;10.26073123
15/10/2018;278.2965668;10.20539461;10.10554129
16/10/2018;285.1536298;10.7014985;9.950179705
17/10/2018;261.1394246;10.15684316;9.794692507
18/10/2018;234.9003992;10.65794206;9.639125773
19/10/2018;279.5415904;8.810589411;9.483525602
20/10/2018;314.294153;7.801398601;9.3279381
21/10/2018;340.5515042;7.426073926;9.172409372
22/10/2018;356.6912678;7.275524476;9.016985503
23/10/2018;371.0471442;7.248351648;8.861712551
24/10/2018;263.2780484;8.741858142;8.706636525
25/10/2018;222.1776808;9.181718282;8.551803377
26/10/2018;288.368383;7.762137862;8.397258989
27/10/2018;308.6550446;9.428871129;8.243049155
28/10/2018;306.8643044;10.62107892;8.08921957
29/10/2018;311.5105434;9.544955045;7.935815818
30/10/2018;358.145741;8.406893107;7.782883355
31/10/2018;339.1459388;8.923176823;7.630467499
01/11/2018;368.5657784;8.516283716;7.478613414
02/11/2018;372.81041;6.468831169;7.327366098
03/11/2018;431.8556466;4.465534466;7.176770368
04/11/2018;444.4925672;5.800899101;7.026870849
05/11/2018;373.4382154;6.971928072;6.877711959
06/11/2018;425.2985548;5.367632368;6.729337898
07/11/2018;452.1682496;3.646353646;6.581792632
08/11/2018;494.1154174;1.781018981;6.435119881
09/11/2018;478.3595162;1.468631369;6.289363109
10/11/2018;427.286553;2.64005994;6.144565506
11/11/2018;442.27055;1.997702298;6.000769978
12/11/2018;530.8948798;-0.278621379;5.858019136
13/11/2018;553.7877534;-0.207592408;5.71635528
14/11/2018;560.080003;0.138761239;5.575820387
15/11/2018;462.338194;4.238161838;5.436456101
16/11/2018;319.2498026;8.739260739;5.298303718
17/11/2018;290.4124196;9.515384615;5.161404177
18/11/2018;301.6702176;8.640859141;5.025798044
19/11/2018;406.976874;5.722577423;4.891525501
20/11/2018;389.1582592;7.334565435;4.758626337
21/11/2018;317.3955348;10.72957043;4.627139932
22/11/2018;282.007119;10.13876124;4.497105249
23/11/2018;324.193439;8.002997003;4.368560819
24/11/2018;361.8653534;5.866133866;4.241544733
25/11/2018;395.9778082;3.382817183;4.116094629
26/11/2018;423.8199594;3.295404595;3.992247681
27/11/2018;418.015499;4.476523477;3.870040586
28/11/2018;538.8897886;-0.305494505;3.749509558
29/11/2018;586.0206732;-1.833566434;3.630690313
30/11/2018;581.3494054;1.207092907;3.513618058
01/12/2018;460.8189414;5.690909091;3.398327486
02/12/2018;566.0557974;4.038561439;3.284852759
03/12/2018;626.0697002;-0.466233766;3.173227502
04/12/2018;643.2239306;-1.401998002;3.063484792
05/12/2018;673.9498894;-1.703796204;2.955657149
06/12/2018;664.7175242;0.348051948;2.849776523
07/12/2018;608.442737;1.657442557;2.745874291
08/12/2018;505.4471024;5.417882118;2.643981239
09/12/2018;489.2854588;6.872727273;2.544127562
10/12/2018;436.7822462;7.172027972;2.446342848
11/12/2018;404.836188;6.915284715;2.350656073
12/12/2018;564.4422256;4.798801199;2.257095591
13/12/2018;534.4603682;3.145454545;2.165689126
14/12/2018;559.021277;5.247552448;2.076463763
15/12/2018;574.5472578;3.392607393;1.989445942
16/12/2018;628.699481;1.597802198;1.904661449
17/12/2018;579.0916478;0.999400599;1.822135406
18/12/2018;521.9651612;4.392207792;1.741892268
19/12/2018;630.0201352;3.63986014;1.663955813
20/12/2018;685.873801;0.32027972;1.588349135
21/12/2018;640.9020316;0.487412587;1.515094638
22/12/2018;580.5333866;1.900999001;1.444214029
23/12/2018;505.0364798;3.813586414;1.37572831
24/12/2018;380.15649;5.897102897;1.309657777
25/12/2018;318.4879062;8.254145854;1.246022007
26/12/2018;399.066285;7.966233766;1.184839857
27/12/2018;471.9656448;5.544655345;1.126129456
28/12/2018;562.851922;4.973926074;1.069908202
29/12/2018;611.5803172;2.423976024;1.016192754
30/12/2018;638.1001326;-0.397002997;0.964999029
31/12/2018;602.4907658;-0.448651349;0.916342197
01/01/2019;582.038157;0.291108891;0.870236677
02/01/2019;599.1487738;0.497902098;0.826696129
03/01/2019;537.5004174;2.256743257;0.785733456
04/01/2019;577.2128946;2.485914086;0.747360797
05/01/2019;771.6523248;-2.674325674;0.711589521
06/01/2019;845.418391;-6.502697303;0.678430229
07/01/2019;683.2563584;-4.724675325;0.647892747
08/01/2019;617.44588;-0.690709291;0.619986123
09/01/2019;672.437064;0.132867133;0.594718627
10/01/2019;675.1216884;-0.165834166;0.572097746
11/01/2019;543.8039518;0.946653347;0.552130183
12/01/2019;521.7716894;3.688311688;0.534821855
13/01/2019;594.6589142;1.520679321;0.52017789
14/01/2019;567.9030726;0.802297702;0.508202629
15/01/2019;612.9726858;-0.348451548;0.49889962
16/01/2019;759.8960788;-2.583116883;0.492271618
17/01/2019;766.1922498;-3.731568432;0.488320589
18/01/2019;777.6750886;-3.897402597;0.487047703
19/01/2019;768.2403488;-2.967732268;0.488453338
20/01/2019;732.0259236;-1.447452547;0.492537076
21/01/2019;730.1739862;-0.486713287;0.499297708
22/01/2019;728.2604756;-2.383816184;0.50873323
23/01/2019;770.6847516;-3.851748252;0.520840846
24/01/2019;797.665761;-1.875624376;0.535616969
25/01/2019;733.7252604;-1.646453546;0.553057221
26/01/2019;732.1771022;-0.853246753;0.573156432
27/01/2019;674.667394;-0.970529471;0.595908648
28/01/2019;629.3438998;-1.273226773;0.621307126
29/01/2019;545.9841226;1.563936064;0.649344341
30/01/2019;543.2215994;1.768831169;0.680011984
31/01/2019;618.386472;1.650749251;0.713300967
01/02/2019;587.5932018;1.254745255;0.749201428
02/02/2019;514.6604708;2.124775225;0.787702726
03/02/2019;517.2579854;3.474125874;0.828793455
04/02/2019;484.988341;4.333566434;0.872461437
05/02/2019;492.3981244;3.26953047;0.918693733
06/02/2019;588.6824194;1.2998002;0.967476643
07/02/2019;613.1353296;1.01968032;1.018795712
08/02/2019;661.1847286;-1.061838162;1.072635733
09/02/2019;696.386212;-2.363536464;1.128980751
10/02/2019;658.766953;-1.94025974;1.187814072
11/02/2019;544.9372724;-0.651848152;1.24911826
12/02/2019;576.2744914;-0.369030969;1.312875151
13/02/2019;622.8811912;-0.6000999;1.379065852
14/02/2019;545.0266668;0.33036963;1.447670748
15/02/2019;526.5271258;3.917382617;1.518669512
16/02/2019;408.7720594;5.966633367;1.592041104
17/02/2019;503.5944692;5.475824176;1.667763783
18/02/2019;522.0689858;4.378821179;1.74581511
19/02/2019;392.8377782;4.247152847;1.826171958
20/02/2019;367.7911764;7.514585415;1.908810515
21/02/2019;356.2196824;8.181218781;1.993706292
22/02/2019;330.0536858;8.564635365;2.080834135
23/02/2019;368.1587666;8.402197802;2.170168225
24/02/2019;519.6827172;4.009090909;2.26168209
25/02/2019;427.4839102;3.778821179;2.355348613
26/02/2019;346.8464598;7.791908092;2.451140038
27/02/2019;328.0301704;9.762737263;2.549027981
28/02/2019;446.068775;6.494605395;2.648983434
01/03/2019;423.9349564;4.96953047;2.75097678
02/03/2019;438.4982328;6.124275724;2.854977795
03/03/2019;400.1550358;6.944755245;2.960955661
04/03/2019;266.7197948;10.06573427;3.068878975
05/03/2019;366.3910242;8.06023976;3.178715758
06/03/2019;462.5902606;5.56043956;3.290433461
07/03/2019;533.4934934;3.69040959;3.403998981
08/03/2019;421.0990266;5.451148851;3.519378665
09/03/2019;399.4332818;7.834765235;3.636538325
10/03/2019;459.4054418;6.635864136;3.755443242
11/03/2019;437.080373;6.07992008;3.876058184
12/03/2019;412.0835868;4.741358641;3.99834741
13/03/2019;450.5589366;5.458441558;4.122274681
14/03/2019;373.2847206;7.980719281;4.247803277
15/03/2019;395.7681998;9.224275724;4.374896
16/03/2019;357.6012146;8.715884116;4.50351519
17/03/2019;308.60343;8.591308691;4.633622734
18/03/2019;318.3355668;7.202297702;4.765180079
19/03/2019;274.1183792;7.803096903;4.898148241
20/03/2019;277.7257756;11.07642358;5.032487819
21/03/2019;375.5760108;9.051848152;5.168159005
22/03/2019;380.7527458;6.911788212;5.305121598
23/03/2019;360.8833004;7.551548452;5.443335011
24/03/2019;378.5494926;7.723676324;5.58275829
25/03/2019;318.825173;7.951748252;5.723350119
26/03/2019;318.881628;8.213686314;5.86506884
27/03/2019;324.607646;10.3967033;6.007872458
28/03/2019;235.9072572;;6.151718656
29/03/2019;251.0594046;12.08881119;6.29656481
30/03/2019;230.8044514;14.23346653;6.442367999
31/03/2019;186.5417554;16.08171828;6.589085018
01/04/2019;157.0007354;14.85434565;6.736672392
02/04/2019;222.8808748;12.68821179;6.885086388
03/04/2019;308.135052;10.09420579;7.034283028
04/04/2019;344.3775458;9.349150849;7.1842181
05/04/2019;332.7774714;8.980519481;7.334847177
06/04/2019;388.17733;8.063336663;7.486125623
07/04/2019;334.8643358;9.066733267;7.638008611
08/04/2019;220.5813452;10.82087912;7.790451136
09/04/2019;197.5079426;13.08971029;7.943408025
10/04/2019;233.851453;11.84295704;8.096833954
11/04/2019;354.9294914;8.201498501;8.250683459
12/04/2019;240.4608122;9.842557443;8.404910951
13/04/2019;328.8426142;9.450549451;8.55947073
14/04/2019;300.7398546;8.822777223;8.714316996
15/04/2019;296.42861;8.743956044;8.869403865
16/04/2019;348.7983522;6.414485514;9.024685382
17/04/2019;413.5113462;5.566633367;9.180115532
18/04/2019;483.504542;4.005294705;9.335648259
19/04/2019;544.0631324;2.867732268;9.491237474
20/04/2019;436.7665878;4.570929071;9.646837075
21/04/2019;322.1635142;8.964135864;9.802400952
22/04/2019;349.4807162;7.134665335;9.957883009
23/04/2019;383.163781;5.88981019;10.11323717
24/04/2019;300.8064418;8.533766234;10.26841741
25/04/2019;406.74734;7.376323676;10.42337774
26/04/2019;474.951384;5.536163836;10.57807224
27/04/2019;431.0880752;6.062837163;10.73245507
28/04/2019;396.0475668;6.898401598;10.88648048
29/04/2019;356.7884606;7.227972028;11.04010284
30/04/2019;242.0938242;9.689310689;11.19327662
01/05/2019;286.159972;10.07832168;11.34595644
02/05/2019;302.5421306;9.481318681;11.49809704
03/05/2019;321.5492774;10.78161838;11.64965336
04/05/2019;331.3862808;9.278221778;11.80058047
05/05/2019;293.6622714;9.830569431;11.95083366
06/05/2019;188.621053;12.71268731;12.1003684
07/05/2019;236.4340872;12.20919081;12.24914039
08/05/2019;389.6773288;8.392107892;12.39710553
09/05/2019;395.7617242;7.211388611;12.54421999
10/05/2019;286.44608;9.146553447;12.69044017
11/05/2019;176.4990214;13.71478521;12.83572274
12/05/2019;171.9459802;15.46123876;12.98002465
13/05/2019;141.8851588;15.66803197;13.12330314
14/05/2019;143.8362264;15.46243756;13.26551576
15/05/2019;198.8150736;15.45824176;13.40662036
16/05/2019;147.3009676;16.63686314;13.54657513
17/05/2019;144.4754508;20.73496503;13.68533861
18/05/2019;145.726775;20.12427572;13.82286966
19/05/2019;251.5129292;17.57592408;13.95912755
20/05/2019;212.4261406;13.93976024;14.09407188
21/05/2019;121.3965998;15.11708292;14.22766268
22/05/2019;140.6845102;16.91308691;14.35986037
23/05/2019;141.2003638;18.19380619;14.49062575
24/05/2019;179.5310466;14.65164835;14.6199201
25/05/2019;126.495564;15.45384615;14.74770509
26/05/2019;121.981232;18.00839161;14.87394286
27/05/2019;96.9964798;21.13096903;14.998596
28/05/2019;89.6929332;22.42207792;15.12162758
29/05/2019;152.363639;23.30569431;15.24300114
30/05/2019;163.887669;21.54845155;15.36268071
31/05/2019;152.1013508;18.37912088;15.48063083
01/06/2019;153.806578;17.27272727;15.59681655
02/06/2019;147.9641018;19.44345654;15.71120343
03/06/2019;113.4769514;18.94695305;15.82375759
04/06/2019;125.4857398;16.44195804;15.93444568
05/06/2019;129.401352;16.31718282;16.04323488
06/06/2019;174.1003148;16.14045954;16.15009298
07/06/2019;196.438075;13.53406593;16.25498829
08/06/2019;132.6772206;16.35024975;16.35788974
09/06/2019;152.9149418;18.41138861;16.45876684
10/06/2019;98.7749958;17.88621379;16.5575897
11/06/2019;89.8509726;21.91018981;16.65432903
12/06/2019;122.0357092;19.18191808;16.74895616
13/06/2019;146.2721182;16.95734266;16.84144306
14/06/2019;150.1701336;17.86393606;16.93176232
15/06/2019;141.6068764;21.31918082;17.01988718
16/06/2019;118.1199254;17.51958042;17.10579152
17/06/2019;100.2653252;17.02097902;17.18944988
18/06/2019;98.3923856;20.29140859;17.27083749
19/06/2019;150.6405506;23.63006993;17.34993021
20/06/2019;153.428153;23.26873127;17.42670462
21/06/2019;159.4175526;20.86233766;17.50113797
22/06/2019;153.2744988;22.48301698;17.57320819
23/06/2019;140.3177396;21.2013986;17.64289394
24/06/2019;97.4998898;19.52077922;17.71017455
25/06/2019;91.5016742;;17.77503011
26/06/2019;148.9171076;18.54645355;17.83744138
27/06/2019;172.9562602;18.23686314;17.89738988
28/06/2019;156.8889992;19.88551449;17.95485783
29/06/2019;164.2983834;18.09240759;18.00982822
30/06/2019;140.7880828;16.53136863;18.06228475
01/07/2019;107.3413758;16.11428571;18.11221188
02/07/2019;111.5327344;15.82257742;18.15959481
03/07/2019;140.1152486;17.47772228;18.2044195
04/07/2019;154.5629568;17.95874126;18.24667268
05/07/2019;160.23671;18.85614386;18.28634181
06/07/2019;184.2523782;20.73366633;18.32341515
07/07/2019;183.9703492;21.75124875;18.35788172
08/07/2019;136.7646494;20.97252747;18.38973128
09/07/2019;112.1553264;20.02727273;18.41895442
10/07/2019;190.5141026;19.08281718;18.44554246
11/07/2019;183.4334586;18.93716284;18.46948754
12/07/2019;200.6927222;17.02917083;18.49078255
13/07/2019;180.5310048;15.62727273;18.50942118
14/07/2019;176.1262836;16.48821179;18.52539792
15/07/2019;152.7966946;16.52607393;18.53870803
16/07/2019;105.9298428;18.03426573;18.54934756
17/07/2019;167.3547114;19.00859141;18.55731336
18/07/2019;171.0489854;20.21238761;18.56260307
19/07/2019;166.1461696;22.82567433;18.56521512
20/07/2019;181.3774214;21.70939061;18.56514875
21/07/2019;169.2520056;20.84175824;18.56240396
22/07/2019;119.8428756;20.67332667;18.55698157
23/07/2019;94.9770388;18.88511489;18.5488832
24/07/2019;202.2626406;17.17252747;18.53811123
25/07/2019;188.1279838;15.40729271;18.52466886
26/07/2019;169.0014644;16.56953047;18.50856008
27/07/2019;155.430927;18.07282717;18.48978965
28/07/2019;125.796497;17.82517483;18.46836314
29/07/2019;92.1276276;20.53066933;18.4442869
30/07/2019;86.7151776;23.34475524;18.41756807
31/07/2019;140.8072578;22.53496503;18.38821455
01/08/2019;154.7231802;22.16043956;18.35623505
02/08/2019;157.4556218;21.50699301;18.32163905
03/08/2019;127.1686862;22.22787213;18.28443679
04/08/2019;116.8409426;20.84255744;18.24463931
05/08/2019;92.9980454;18.61728272;18.20225838
06/08/2019;94.821152;16.95384615;18.15730658
07/08/2019;135.2641936;18.56913087;18.10979721
08/08/2019;138.2287804;19.35254745;18.05974437
09/08/2019;123.5471932;19.62647353;18.00716288
10/08/2019;188.303758;17.4997003;17.95206832
11/08/2019;199.1802994;15.43446553;17.89447701
12/08/2019;98.3865538;15.35224775;17.83440603
13/08/2019;95.625597;17.40569431;17.77187318
14/08/2019;119.1052044;18.91918082;17.70689698
15/08/2019;112.4466018;21.3001998;17.63949668
16/08/2019;132.797344;19.63636364;17.56969227
17/08/2019;132.4511538;20.35594406;17.49750441
18/08/2019;132.2946544;20.01698302;17.42295452
19/08/2019;124.002505;16.16353646;17.34606467
20/08/2019;119.6010122;15.47472527;17.26685764
21/08/2019;146.9788258;15.49270729;17.18535692
22/08/2019;139.0621378;15.43356643;17.10158665
23/08/2019;122.3282082;17.35564436;17.01557166
24/08/2019;120.12218;18.49350649;16.92733742
25/08/2019;122.6891502;18.91348651;16.83691009
26/08/2019;99.3000384;19.92227772;16.74431647
27/08/2019;91.5296294;19.17232767;16.64958399
28/08/2019;129.7378816;19.02217782;16.55274072
29/08/2019;131.989868;21.16613387;16.45381535
30/08/2019;135.5128136;22.61548452;16.35283721
31/08/2019;187.0352516;18.11168831;16.24983622
01/09/2019;213.6777318;14.41158841;16.14484289
