,Date,Demand,Demand_real,Supply,Supply_real,Decision,Decision_real
0,2015-01-22,675.3357855356197,632.0532584,612.5043913777229,616.98,BUY,BUY
1,2015-01-23,675.8906875006022,638.5976312000001,549.247607321691,612.01,BUY,BUY
2,2015-01-26,704.3189616621944,729.456032,645.0457034332834,673.1600000000001,BUY,BUY
3,2015-01-27,564.4514293439191,576.2266802,607.0720295164462,690.97,SELL,SELL
4,2015-01-28,497.85806968971093,492.63427939999997,620.6794227181537,700.28,SELL,SELL
5,2015-01-29,391.558602428317,414.13272919999997,626.0198680345397,626.78,SELL,SELL
6,2015-01-30,289.72727432608764,291.5997866,552.9970438776478,610.05,SELL,SELL
7,2015-02-02,516.9488313669075,502.28324000000003,637.8913208646695,738.77,SELL,SELL
8,2015-03-02,536.5004337524465,538.060869,552.3314145476843,589.27,SELL,SELL
9,2015-04-02,452.0638241949987,473.98129220000004,275.4196345405985,203.01,BUY,BUY
10,2015-05-02,493.798196722296,479.2648266,43.387927608159046,32.0,BUY,BUY
11,2015-06-02,552.6114240416068,550.9645906000001,32.14775811600386,22.0,BUY,BUY
12,2015-09-02,622.4341773332005,635.961033,35.638246875095604,22.0,BUY,BUY
13,2015-10-02,663.1164723669307,704.9347968,0.0,0.0,BUY,BUY
14,2015-11-02,641.195287876067,662.808718,179.20384541199752,84.0,BUY,BUY
15,2015-12-02,616.7134298014295,621.4388624,260.56744730212716,208.81,BUY,BUY
16,2015-02-13,620.1192310660261,605.8260942000001,550.8486057583274,609.1999999999999,BUY,SELL
17,2015-02-16,527.4672755102215,531.8845284,629.231299157271,708.53,SELL,SELL
18,2015-02-17,529.872934662487,528.9511832,622.6107758801663,689.5600000000001,SELL,SELL
19,2015-02-18,557.0405708228972,541.2877292000001,612.0469367814324,599.76,SELL,SELL
20,2015-02-19,568.9835439175241,578.4668227999999,551.6787652616765,514.11,BUY,BUY
21,2015-02-20,604.4695577450917,586.9741849999999,490.6905281923853,460.43,BUY,BUY
22,2015-02-23,648.2632642873657,678.118253,574.0026263340623,647.76,BUY,BUY
23,2015-02-24,588.6985533890668,622.2981886,575.2126085425308,628.2299999999999,BUY,SELL
24,2015-02-25,554.9244889804016,570.9094272000001,561.3331060446106,640.47,SELL,SELL
25,2015-02-26,548.0970216219441,553.2463908,586.899177679147,603.5200000000001,SELL,SELL
26,2015-02-27,539.9380423404627,521.893221,527.661886965197,549.75,BUY,SELL
27,2015-02-03,546.7606306061741,547.565991,649.1421006096889,737.78,SELL,SELL
28,2015-03-03,524.5038834196464,557.1878836,537.1347015769514,507.54999999999995,SELL,BUY
29,2015-04-03,502.2717367525638,516.09829,229.87972985475488,196.51999999999998,BUY,BUY
30,2015-05-03,416.4653488043796,451.90668719999996,17.2764280658772,17.0,BUY,BUY
31,2015-06-03,380.3080200381298,419.93912539999997,32.14775811600386,22.0,BUY,BUY
32,2015-09-03,460.1170735286549,388.73439360000003,0.0,0.0,BUY,BUY
33,2015-10-03,565.9550892008857,479.2180416,9.256261809626398,17.0,BUY,BUY
34,2015-11-03,637.8961880014588,591.0732194,10.910143964122877,7.0,BUY,BUY
35,2015-12-03,651.5481630336019,599.7472126,260.6528359456013,216.10000000000002,BUY,BUY
36,2015-03-13,665.7924378587887,657.793541,267.35099741850655,193.35,BUY,BUY
37,2015-03-16,565.766655315171,575.0767913999999,208.0432005932721,139.66,BUY,BUY
38,2015-03-17,530.9488681155374,519.811702,184.7704421584378,157.43,BUY,BUY
39,2015-03-18,528.7838136160303,503.89171339999996,195.55797257861826,136.38,BUY,BUY
40,2015-03-19,554.2241157676308,512.3604356000001,199.6531347785085,156.35000000000002,BUY,BUY
41,2015-03-20,553.5682190164085,507.73096119999997,231.09010636894627,213.32999999999998,BUY,BUY
42,2015-03-23,664.5231779963245,626.1417072,118.30989930039304,157.09,BUY,BUY
43,2015-03-24,648.0680191295278,609.872246,206.2169820002293,166.34,BUY,BUY
44,2015-03-25,630.2098241123425,628.8181183999999,238.79560309719915,178.76999999999998,BUY,BUY
45,2015-03-26,624.1726267463018,635.2052672,185.86039377715016,101.44,BUY,BUY
46,2015-03-27,598.6259697029386,625.6700714,165.2097207713613,111.89,BUY,BUY
